AccountID,AccountName,InstanceID,Name,State,PrivateIP,PublicIP,InstanceType,VPC,Subnet,AZ,Platform,PlatformDetails,ImageId,OSName,OSVersion
927721130786,account927721130786,i-0044cbcf8284c4bfd,APMAPAUT012,running,10.47.71.240,N/A,r6i.xlarge,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,windows,"Windows","ami-09e76c51cd3485e20","N/A","N/A"
927721130786,account927721130786,i-0a20453ffc8a627f1,APMAPAUD013,running,10.47.70.77,N/A,t3.xlarge,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,windows,"Windows","ami-09e76c51cd3485e20","N/A","N/A"
927721130786,account927721130786,i-0f6ae4ab8978f522f,DEMAPAUD010,running,10.47.71.159,N/A,c5a.large,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0e04cd4ff354acd8f","AmazonLinux2GoldenAMIV9","N/A"
927721130786,account927721130786,i-0aad31c5d3189da25,DEMAPAUD004,running,10.47.71.97,N/A,c5a.large,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0e04cd4ff354acd8f","AmazonLinux2GoldenAMIV9","N/A"
927721130786,account927721130786,i-0efb9530d9f381182,DEMAPAUD013,running,10.47.70.103,N/A,c6a.large,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0e04cd4ff354acd8f","AmazonLinux2GoldenAMIV9","N/A"
927721130786,account927721130786,i-0bd8ca52cd995892d,DEMAPAUD002,running,10.47.71.72,N/A,c6a.large,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0e04cd4ff354acd8f","AmazonLinux2GoldenAMIV9","N/A"
927721130786,account927721130786,i-0863cdb98130346eb,DEMAPAUD011,stopped,10.47.71.123,N/A,c6a.large,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0e04cd4ff354acd8f","AmazonLinux2GoldenAMIV9","N/A"
927721130786,account927721130786,i-0459b559ebfbcbc49,DEMAPAUD007,running,10.47.71.233,N/A,c6a.large,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0e04cd4ff354acd8f","AmazonLinux2GoldenAMIV9","N/A"
927721130786,account927721130786,i-0f7199e745f4bd052,DEMAPAUD005,running,10.47.70.102,N/A,c5a.large,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0e04cd4ff354acd8f","AmazonLinux2GoldenAMIV9","N/A"
927721130786,account927721130786,i-00d5f4a19cc0f41d3,DEMAPAUD006,running,10.47.71.60,N/A,c6a.large,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0e04cd4ff354acd8f","AmazonLinux2GoldenAMIV9","N/A"
927721130786,account927721130786,i-0e5728eab31fcf53b,DEMAPAUD012,running,10.47.70.153,N/A,c6a.large,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0e04cd4ff354acd8f","AmazonLinux2GoldenAMIV9","N/A"
927721130786,account927721130786,i-097443d690e61977f,FTPWMAUG001,running,10.47.71.238,N/A,t2.medium,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0e04cd4ff354acd8f","AmazonLinux2GoldenAMIV9","N/A"
927721130786,account927721130786,i-045e59a17b4eb9646,ACGAPAUZ001,stopped,10.47.71.88,N/A,c7i-flex.large,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0f10805a252bcb68f","AmazonLinux2GoldenAMIV9","N/A"
927721130786,account927721130786,i-0d2ac7554a133c677,DEMAPAUU005,running,10.47.71.40,N/A,c5a.large,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0e04cd4ff354acd8f","AmazonLinux2GoldenAMIV9","N/A"
927721130786,account927721130786,i-0e17aeac10dd73343,DEMAPAUU013,running,10.47.70.31,N/A,c6a.xlarge,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0e04cd4ff354acd8f","AmazonLinux2GoldenAMIV9","N/A"
927721130786,account927721130786,i-0867ca8037efb973d,DEMAPAUU010,running,10.47.70.52,N/A,c5a.large,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0e04cd4ff354acd8f","AmazonLinux2GoldenAMIV9","N/A"
927721130786,account927721130786,i-0ae11d58626c08749,DEMAPAUU006,running,10.47.71.71,N/A,c6a.large,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0e04cd4ff354acd8f","AmazonLinux2GoldenAMIV9","N/A"
927721130786,account927721130786,i-00e8d56ae4ac40e4f,DEMAPAUU004,running,10.47.71.37,N/A,c5a.large,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0e04cd4ff354acd8f","AmazonLinux2GoldenAMIV9","N/A"
927721130786,account927721130786,i-0307cc699b7330bc5,DEMAPAUU012,running,10.47.71.110,N/A,c6a.xlarge,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0e04cd4ff354acd8f","AmazonLinux2GoldenAMIV9","N/A"
927721130786,account927721130786,i-0dc791e9e248c3264,DEMAPAUU007,running,10.47.70.157,N/A,c6a.large,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0e04cd4ff354acd8f","AmazonLinux2GoldenAMIV9","N/A"
927721130786,account927721130786,i-072f1ed8f515fffbc,DEMAPAUU002,running,10.47.70.105,N/A,c6a.large,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0e04cd4ff354acd8f","AmazonLinux2GoldenAMIV9","N/A"
927721130786,account927721130786,i-05549aa6a7a894104,DEMAPAUU011,running,10.47.71.76,N/A,c6a.xlarge,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0e04cd4ff354acd8f","AmazonLinux2GoldenAMIV9","N/A"
927721130786,account927721130786,i-0db201ed0a9ff7858,DEMAPAUZ005,running,10.47.68.8,N/A,c5a.large,vpc-043c2e2ef5009927f,subnet-0f8f2980c321ca6dc,ap-southeast-2b,linux,"Linux/UNIX","ami-09a9c9eb261de1cee","AmazonLinux2-Baseimage","10.47.70"
927721130786,account927721130786,i-0b83aba7fab4214a3,DEMAPAUZ011,running,10.47.68.13,N/A,c5a.xlarge,vpc-043c2e2ef5009927f,subnet-0f8f2980c321ca6dc,ap-southeast-2b,linux,"Linux/UNIX","ami-09a9c9eb261de1cee","AmazonLinux2-Baseimage","10.47.70"
927721130786,account927721130786,i-08ae416eaee738846,DEMAPAUZ013,running,10.47.68.15,N/A,c5a.xlarge,vpc-043c2e2ef5009927f,subnet-0f8f2980c321ca6dc,ap-southeast-2b,linux,"Linux/UNIX","ami-09a9c9eb261de1cee","AmazonLinux2-Baseimage","10.47.70"
927721130786,account927721130786,i-051f5d77514d56634,DEMAPAUZ004,running,10.47.68.7,N/A,c5a.large,vpc-043c2e2ef5009927f,subnet-0f8f2980c321ca6dc,ap-southeast-2b,linux,"Linux/UNIX","ami-09a9c9eb261de1cee","AmazonLinux2-Baseimage","10.47.70"
927721130786,account927721130786,i-0c07cf1a82b9e783d,DEMAPAUZ006,running,10.47.68.11,N/A,c5a.large,vpc-043c2e2ef5009927f,subnet-0f8f2980c321ca6dc,ap-southeast-2b,linux,"Linux/UNIX","ami-09a9c9eb261de1cee","AmazonLinux2-Baseimage","10.47.70"
927721130786,account927721130786,i-09a6401243a269a3d,DEMAPAUZ010,running,10.47.68.9,N/A,c5a.large,vpc-043c2e2ef5009927f,subnet-0f8f2980c321ca6dc,ap-southeast-2b,linux,"Linux/UNIX","ami-09a9c9eb261de1cee","AmazonLinux2-Baseimage","10.47.70"
927721130786,account927721130786,i-05b134b41fb616850,DEMAPAUZ012,running,10.47.68.14,N/A,c5a.xlarge,vpc-043c2e2ef5009927f,subnet-0f8f2980c321ca6dc,ap-southeast-2b,linux,"Linux/UNIX","ami-09a9c9eb261de1cee","AmazonLinux2-Baseimage","10.47.70"
927721130786,account927721130786,i-005300250c3d62a23,DEMAPAUZ002,running,10.47.68.10,N/A,c5a.large,vpc-043c2e2ef5009927f,subnet-0f8f2980c321ca6dc,ap-southeast-2b,linux,"Linux/UNIX","ami-09a9c9eb261de1cee","AmazonLinux2-Baseimage","10.47.70"
927721130786,account927721130786,i-05edcce57b4a3cba4,DEMAPAUZ007,running,10.47.68.12,N/A,c5a.large,vpc-043c2e2ef5009927f,subnet-0f8f2980c321ca6dc,ap-southeast-2b,linux,"Linux/UNIX","ami-09a9c9eb261de1cee","AmazonLinux2-Baseimage","10.47.70"
927721130786,account927721130786,i-0fd04d5d9ec4ce534,DEMAPAUZ014,running,10.47.68.16,N/A,c5a.xlarge,vpc-043c2e2ef5009927f,subnet-0f8f2980c321ca6dc,ap-southeast-2b,linux,"Linux/UNIX","ami-09a9c9eb261de1cee","AmazonLinux2-Baseimage","10.47.70"
927721130786,account927721130786,i-02996be14600eb12e,DEMAPAUZ015,running,10.47.68.17,N/A,c5a.xlarge,vpc-043c2e2ef5009927f,subnet-0f8f2980c321ca6dc,ap-southeast-2b,linux,"Linux/UNIX","ami-09a9c9eb261de1cee","AmazonLinux2-Baseimage","10.47.70"
927721130786,account927721130786,i-01bff7ad7bb3e0efa,CDPUTAUM009,running,10.47.71.48,N/A,t2.xlarge,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0b9a3557b6acae7ff","N/A","N/A"
927721130786,account927721130786,i-021b503892367c033,ACGAPAUZ003,stopped,10.47.70.215,N/A,m5.large,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0e04cd4ff354acd8f","AmazonLinux2GoldenAMIV9","N/A"
927721130786,account927721130786,i-0368d8e1d20ac9019,ACGAPAUZ002,running,10.47.70.208,N/A,m5.large,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0e04cd4ff354acd8f","AmazonLinux2GoldenAMIV9","N/A"
927721130786,account927721130786,i-05cc4723b9e98bfe5,CESAPAUC001,running,10.47.70.43,N/A,r6i.xlarge,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0e04cd4ff354acd8f","AmazonLinux2GoldenAMIV9","N/A"
927721130786,account927721130786,i-05569afcc4280c0cd,CESAPAUC005,running,10.47.70.201,N/A,c6i.xlarge,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0e04cd4ff354acd8f","AmazonLinux2GoldenAMIV9","N/A"
927721130786,account927721130786,i-07c162be45ff16458,ACGAPAUZ004,running,10.47.70.65,N/A,t3a.medium,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0e04cd4ff354acd8f","AmazonLinux2GoldenAMIV9","N/A"
927721130786,account927721130786,i-0177cec823b7048f9,ACGAPAUZ005,running,10.47.70.27,N/A,t3a.medium,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0e04cd4ff354acd8f","AmazonLinux2GoldenAMIV9","N/A"
927721130786,account927721130786,i-0b3836e385c325016,DEMAPAUC010,stopped,10.47.70.231,N/A,c5a.large,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0e04cd4ff354acd8f","AmazonLinux2GoldenAMIV9","N/A"
927721130786,account927721130786,i-01ec6a7387f36dfa2,DEMAPAUC006,stopped,10.47.70.211,N/A,c6a.large,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0e04cd4ff354acd8f","AmazonLinux2GoldenAMIV9","N/A"
927721130786,account927721130786,i-0fd2fb7ca3b815df4,DEMAPAUC007,stopped,10.47.71.24,N/A,c6a.large,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0e04cd4ff354acd8f","AmazonLinux2GoldenAMIV9","N/A"
927721130786,account927721130786,i-04b49f1522ea2b9a4,DEMAPAUC012,stopped,10.47.70.97,N/A,c6a.large,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0e04cd4ff354acd8f","AmazonLinux2GoldenAMIV9","N/A"
927721130786,account927721130786,i-0b13014a8a43e66ea,DEMAPAUC011,stopped,10.47.71.52,N/A,c6a.large,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0e04cd4ff354acd8f","AmazonLinux2GoldenAMIV9","N/A"
927721130786,account927721130786,i-05493421310ad2cbe,DEMAPAUC005,stopped,10.47.71.143,N/A,c5a.large,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0e04cd4ff354acd8f","AmazonLinux2GoldenAMIV9","N/A"
927721130786,account927721130786,i-0e5fcb8815b7407c3,DEMAPAUC013,stopped,10.47.71.56,N/A,c6a.large,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0e04cd4ff354acd8f","AmazonLinux2GoldenAMIV9","N/A"
927721130786,account927721130786,i-0f4d203fb9cc78cf0,DEMAPAUC002,stopped,10.47.70.173,N/A,c6a.large,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0e04cd4ff354acd8f","AmazonLinux2GoldenAMIV9","N/A"
927721130786,account927721130786,i-07d0046f8d3e18128,DEMAPAUC004,stopped,10.47.71.35,N/A,c5a.large,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0e04cd4ff354acd8f","AmazonLinux2GoldenAMIV9","N/A"
927721130786,account927721130786,i-0e2e8d495ac8b060f,DEMAPAUC001,running,10.47.74.241,N/A,m6g.2xlarge,vpc-0ccab8260106e982e,subnet-0c2aec386c508dce2,ap-southeast-2a,linux,"Linux/UNIX","ami-02ac6ea5e4fc8ff7b","GoldenAMIAmzLinux2-Unhardened","N/A"
927721130786,account927721130786,i-05563d19cb9c9050c,DEMAPAUC001,running,10.47.74.195,N/A,m6g.2xlarge,vpc-0ccab8260106e982e,subnet-0c2aec386c508dce2,ap-southeast-2a,linux,"Linux/UNIX","ami-02ac6ea5e4fc8ff7b","GoldenAMIAmzLinux2-Unhardened","N/A"
927721130786,account927721130786,i-0c5c088d4b0cbeae2,DEMAPAUC001,running,10.47.74.186,N/A,m6g.2xlarge,vpc-0ccab8260106e982e,subnet-0c2aec386c508dce2,ap-southeast-2a,linux,"Linux/UNIX","ami-02ac6ea5e4fc8ff7b","GoldenAMIAmzLinux2-Unhardened","N/A"
927721130786,account927721130786,i-05299fb570548b3db,CESAPAUG004,running,10.47.69.244,N/A,r5.2xlarge,vpc-043c2e2ef5009927f,subnet-0f8f2980c321ca6dc,ap-southeast-2b,linux,"Linux/UNIX","ami-0c3de3d9d26258a3e","AmazonLinux2GoldenAMIV9-gp3","N/A"
927721130786,account927721130786,i-066d3236f5a3a21ef,CESAPAUG002,running,10.47.69.20,N/A,r5.2xlarge,vpc-043c2e2ef5009927f,subnet-0f8f2980c321ca6dc,ap-southeast-2b,linux,"Linux/UNIX","ami-0c3de3d9d26258a3e","AmazonLinux2GoldenAMIV9-gp3","N/A"
927721130786,account927721130786,i-056f7653642a46bb4,CESAPAUG005,running,10.47.71.145,N/A,c4.2xlarge,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0c3de3d9d26258a3e","AmazonLinux2GoldenAMIV9-gp3","N/A"
927721130786,account927721130786,i-03283c64afacedf30,CESAPAUG003,running,10.47.71.218,N/A,r5.2xlarge,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0c3de3d9d26258a3e","AmazonLinux2GoldenAMIV9-gp3","N/A"
927721130786,account927721130786,i-0bbf73966818745fc,CESAPAUG001,running,10.47.71.135,N/A,r5.2xlarge,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0c3de3d9d26258a3e","AmazonLinux2GoldenAMIV9-gp3","N/A"
927721130786,account927721130786,i-08d4892a9d9c607c9,CDPGEAUM004,running,10.47.70.56,N/A,r7i.xlarge,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,windows,"Windows","ami-08e16417314e71373","WIN2K19GoldenAMIV5-23","N/A"
927721130786,account927721130786,i-0c67234c829e72f1f,CESAPAUU001,running,10.47.71.131,N/A,r6i.xlarge,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0c3de3d9d26258a3e","AmazonLinux2GoldenAMIV9-gp3","N/A"
927721130786,account927721130786,i-0653185d2ad28a28c,CESAPAUU005,running,10.47.71.230,N/A,c6i.xlarge,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0c3de3d9d26258a3e","AmazonLinux2GoldenAMIV9-gp3","N/A"
927721130786,account927721130786,i-00aecf8a4f046598b,CESAPAUZ005,running,10.47.70.186,N/A,c6i.xlarge,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0c3de3d9d26258a3e","AmazonLinux2GoldenAMIV9-gp3","N/A"
927721130786,account927721130786,i-00cb3d3eed8b977cb,CESAPAUZ001,running,10.47.70.138,N/A,r6i.xlarge,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0c3de3d9d26258a3e","AmazonLinux2GoldenAMIV9-gp3","N/A"
927721130786,account927721130786,i-006d5fb1c91968644,CESAPAUD001,running,10.47.71.221,N/A,r6i.xlarge,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0c3de3d9d26258a3e","AmazonLinux2GoldenAMIV9-gp3","N/A"
927721130786,account927721130786,i-09eecdb65766e4555,CESAPAUD005,running,10.47.71.44,N/A,m7i-flex.large,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0c3de3d9d26258a3e","AmazonLinux2GoldenAMIV9-gp3","N/A"
927721130786,account927721130786,i-09a5d1cf4576eb3db,APMAPAUT018,running,10.47.71.185,N/A,m5.4xlarge,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,windows,"Windows","ami-08e16417314e71373","WIN2K19GoldenAMIV5-23","N/A"
927721130786,account927721130786,i-0c48c27aed639f1a1,APMAPAUT019,running,10.47.71.70,N/A,m5.4xlarge,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,windows,"Windows","ami-08e16417314e71373","WIN2K19GoldenAMIV5-23","N/A"
927721130786,account927721130786,i-0d7dc4735d34871c6,APMAPAUT020,running,10.47.71.219,N/A,m5.4xlarge,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,windows,"Windows","ami-08e16417314e71373","WIN2K19GoldenAMIV5-23","N/A"
927721130786,account927721130786,i-0e009217ee0655816,APMAPAUT021,running,10.47.70.169,N/A,m5.4xlarge,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,windows,"Windows","ami-08e16417314e71373","WIN2K19GoldenAMIV5-23","N/A"
927721130786,account927721130786,i-0f8f1ac7fdcf7e7ac,APMAPAUT022,running,10.47.71.207,N/A,m5.4xlarge,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,windows,"Windows","ami-08e16417314e71373","WIN2K19GoldenAMIV5-23","N/A"
927721130786,account927721130786,i-00c540ee7def54e81,CPPDBAWSWD01,running,10.47.167.234,N/A,r7i.large,vpc-0bda0d5866a229d29,subnet-0fb54271ab20921a6,ap-southeast-2c,windows,"Windows","ami-0258ac816708d1f52","N/A","N/A"
927721130786,account927721130786,i-0a098e414fc143d73,CPPAPAWSLD01,running,10.47.167.178,N/A,t3.large,vpc-0bda0d5866a229d29,subnet-0fb54271ab20921a6,ap-southeast-2c,linux,"Red Hat Enterprise Linux","ami-037bf366f95fc105e","N/A","N/A"
927721130786,account927721130786,i-035d2375d66b447d0,DEMAPAUD001,running,10.47.74.130,N/A,m6g.4xlarge,vpc-0ccab8260106e982e,subnet-0c2aec386c508dce2,ap-southeast-2a,linux,"Linux/UNIX","ami-093f870da9ecf11a5","EMR-GoldenImage-JuneRelease","N/A"
927721130786,account927721130786,i-02752af6e5c174a23,DEMAPAUD001,running,10.47.74.112,N/A,m6g.4xlarge,vpc-0ccab8260106e982e,subnet-0c2aec386c508dce2,ap-southeast-2a,linux,"Linux/UNIX","ami-093f870da9ecf11a5","EMR-GoldenImage-JuneRelease","N/A"
927721130786,account927721130786,i-086061bbb159e56bc,DEMAPAUD001,running,10.47.74.70,N/A,m6g.4xlarge,vpc-0ccab8260106e982e,subnet-0c2aec386c508dce2,ap-southeast-2a,linux,"Linux/UNIX","ami-093f870da9ecf11a5","EMR-GoldenImage-JuneRelease","N/A"
927721130786,account927721130786,i-0f3f2f56e79ca8c08,CESAPAUS001,running,10.47.69.132,N/A,r6i.xlarge,vpc-043c2e2ef5009927f,subnet-0f8f2980c321ca6dc,ap-southeast-2b,linux,"Linux/UNIX","ami-0c3de3d9d26258a3e","AmazonLinux2GoldenAMIV9-gp3","N/A"
927721130786,account927721130786,i-0cfaad9fa853376c8,CESAPAUS005,running,10.47.69.93,N/A,c6i.xlarge,vpc-043c2e2ef5009927f,subnet-0f8f2980c321ca6dc,ap-southeast-2b,linux,"Linux/UNIX","ami-0c3de3d9d26258a3e","AmazonLinux2GoldenAMIV9-gp3","N/A"
927721130786,account927721130786,i-025dcc89afca434cb,DEMAPAUU016-AMI0713,running,10.47.69.220,N/A,m5.xlarge,vpc-043c2e2ef5009927f,subnet-0f8f2980c321ca6dc,ap-southeast-2b,windows,"Windows","ami-0c4c46abf0882c471","DEMAPAUU016-AMI0713","N/A"
927721130786,account927721130786,i-085c1bd74c2657de4,MTSAPAWSWT01,running,10.47.167.215,N/A,r7i.large,vpc-0bda0d5866a229d29,subnet-0fb54271ab20921a6,ap-southeast-2c,windows,"Windows","ami-0258ac816708d1f52","N/A","N/A"
927721130786,account927721130786,i-02cc97951c3cc29c3,CPPAPAWSLU01,running,10.47.167.142,N/A,m7i.large,vpc-0bda0d5866a229d29,subnet-0fb54271ab20921a6,ap-southeast-2c,linux,"Red Hat Enterprise Linux","ami-097f6379ad55cdb09","N/A","N/A"
927721130786,account927721130786,i-07ecba7a3d47cb210,CPPDBAWSWU01,running,10.47.167.248,N/A,r7i.xlarge,vpc-0bda0d5866a229d29,subnet-0fb54271ab20921a6,ap-southeast-2c,windows,"Windows with SQL Server Standard","ami-0721de1f07a1e4a42","IBWin2022SQL2022STDGAMI2024-10-25T01-04-53.089Z","N/A"
927721130786,account927721130786,i-02cab2b3e11817261,DEMAPAUZ001,running,10.47.74.87,N/A,m6g.4xlarge,vpc-0ccab8260106e982e,subnet-0c2aec386c508dce2,ap-southeast-2a,linux,"Linux/UNIX","ami-07c5cf97876670009","N/A","N/A"
927721130786,account927721130786,i-000074cca516b5042,DEMAPAUZ001,running,10.47.74.133,N/A,m6g.4xlarge,vpc-0ccab8260106e982e,subnet-0c2aec386c508dce2,ap-southeast-2a,linux,"Linux/UNIX","ami-07c5cf97876670009","N/A","N/A"
927721130786,account927721130786,i-082010d7d6b33ff1e,DEMAPAUZ001,running,10.47.74.187,N/A,m6g.4xlarge,vpc-0ccab8260106e982e,subnet-0c2aec386c508dce2,ap-southeast-2a,linux,"Linux/UNIX","ami-07c5cf97876670009","N/A","N/A"
927721130786,account927721130786,i-050262d67aecf62c7,DEMAPAUG001,running,10.47.74.17,N/A,m6g.4xlarge,vpc-0ccab8260106e982e,subnet-0c2aec386c508dce2,ap-southeast-2a,linux,"Linux/UNIX","ami-07c5cf97876670009","N/A","N/A"
927721130786,account927721130786,i-0f89c036a4cd4dcc5,DEMAPAUG001,running,10.47.74.99,N/A,m6g.4xlarge,vpc-0ccab8260106e982e,subnet-0c2aec386c508dce2,ap-southeast-2a,linux,"Linux/UNIX","ami-07c5cf97876670009","N/A","N/A"
927721130786,account927721130786,i-01a28143fadb468f8,DEMAPAUG001,running,10.47.74.192,N/A,m6g.4xlarge,vpc-0ccab8260106e982e,subnet-0c2aec386c508dce2,ap-southeast-2a,linux,"Linux/UNIX","ami-07c5cf97876670009","N/A","N/A"
927721130786,account927721130786,i-012519a582dbecbe6,DEMAPAUG001,running,10.47.74.102,N/A,m6g.4xlarge,vpc-0ccab8260106e982e,subnet-0c2aec386c508dce2,ap-southeast-2a,linux,"Linux/UNIX","ami-07c5cf97876670009","N/A","N/A"
927721130786,account927721130786,i-0207da8579ee08034,DEMAPAUG001,running,10.47.74.132,N/A,m6g.4xlarge,vpc-0ccab8260106e982e,subnet-0c2aec386c508dce2,ap-southeast-2a,linux,"Linux/UNIX","ami-07c5cf97876670009","N/A","N/A"
927721130786,account927721130786,i-047e4fd82051c830e,DEMAPAUG001,running,10.47.74.138,N/A,m6g.4xlarge,vpc-0ccab8260106e982e,subnet-0c2aec386c508dce2,ap-southeast-2a,linux,"Linux/UNIX","ami-07c5cf97876670009","N/A","N/A"
927721130786,account927721130786,i-086840a8e6a8d450a,DEMAPAUG001,running,10.47.74.134,N/A,m6g.4xlarge,vpc-0ccab8260106e982e,subnet-0c2aec386c508dce2,ap-southeast-2a,linux,"Linux/UNIX","ami-07c5cf97876670009","N/A","N/A"
927721130786,account927721130786,i-070e11b5cc8c3fffe,DEMAPAUG001,running,10.47.74.170,N/A,m6g.4xlarge,vpc-0ccab8260106e982e,subnet-0c2aec386c508dce2,ap-southeast-2a,linux,"Linux/UNIX","ami-07c5cf97876670009","N/A","N/A"
927721130786,account927721130786,i-0ef7bdf182560c26b,DEMAPAUG001,running,10.47.74.42,N/A,m6g.4xlarge,vpc-0ccab8260106e982e,subnet-0c2aec386c508dce2,ap-southeast-2a,linux,"Linux/UNIX","ami-07c5cf97876670009","N/A","N/A"
